processed  
  432  2998 06 0 0 2 0     136  2998 06 0 0 2 0     432 -2998 06 0 0 2 0     136 -2998 06 0 0 2 0  3
  136  2998 06 0 0 2 0    -178  2998 06 0 0 2 0     136    72 06 0 0 2 0    -178    72 06 0 0 2 0  3
 -106    72 06 0 0 2 0    -178    72 06 0 0 2 0    -106  -256 06 0 0 2 0    -178  -256 06 0 0 2 0  3
  136  -256 06 0 0 2 0    -178  -256 06 0 0 2 0     136 -1554 06 0 0 2 0    -178 -1554 06 0 0 2 0  3
  136 -1554 06 0 0 2 0     -80 -1554 06 0 0 2 0     136 -1686 06 0 0 2 0     -80 -1686 06 0 0 2 0  3
  136 -1686 06 0 0 2 0    -178 -1686 06 0 0 2 0     136 -2998 06 0 0 2 0    -178 -2998 06 0 0 2 0  3
 -178 -1554 06 0 0 2 0    -178 -1554 06 0 0 2 0    -178 -1686 06 0 0 2 0    -178 -1686 06 0 0 2 0  3
 -178  2998 06 0 0 2 0    -894  2998 06 0 0 2 0    -178  -420 06 0 0 2 0    -894  -420 06 0 0 2 0  3
 -178  -420 06 0 0 2 0    -860  -420 06 0 0 2 0    -178  -658 06 0 0 2 0    -860  -658 06 0 0 2 0  3
 -178  -658 06 0 0 2 0    -894  -658 06 0 0 2 0    -178 -2998 06 0 0 2 0    -894 -2998 06 0 0 2 0  3
 -894  2998 06 0 0 2 0   -2998  2998 06 0 0 2 0    -894    92 06 0 0 2 0   -2998    92 06 0 0 2 0  3
-1066    92 06 0 0 2 0   -2998    92 06 0 0 2 0   -1066     8 06 0 0 2 0   -2998     8 06 0 0 2 0  3
 -894    92 06 0 0 2 0    -924    92 06 0 0 2 0    -894     8 06 0 0 2 0    -924     8 06 0 0 2 0  3
 -894     8 06 0 0 2 0   -2998     8 06 0 0 2 0    -894  -422 06 0 0 2 0   -2998  -422 06 0 0 2 0  3
-1100  -422 06 0 0 2 0   -2998  -422 06 0 0 2 0   -1100 -2998 06 0 0 2 0   -2998 -2998 06 0 0 2 0  3
 -894  -658 06 0 0 2 0    -916  -658 06 0 0 2 0    -894 -2998 06 0 0 2 0    -916 -2998 06 0 0 2 0  3
-1062  -422 06 0 0 2 0   -1100  -422 06 0 0 2 0   -1062  -658 06 0 0 2 0   -1100  -658 06 0 0 2 0  3
 -916  -812 06 0 0 2 0   -1100  -812 06 0 0 2 0    -916 -2998 06 0 0 2 0   -1100 -2998 06 0 0 2 0  3
 -894  -422 06 0 0 2 0   -1062  -422 06 0 0 2 0    -894  -420 06 0 0 2 0   -1062  -420 06 0 0 2 0  3
 2998  -634 06 0 0 2 0     432  -634 06 0 0 2 0    2998 -2998 06 0 0 2 0     432 -2998 06 0 0 2 0  3
  666  2998 06 0 0 2 0     432  2998 06 0 0 2 0     666   186 06 0 0 2 0     432   186 06 0 0 2 0  3
 2998  2998 06 0 0 2 0     666  2998 06 0 0 2 0    2998   112 06 0 0 2 0     666   112 06 0 0 2 0  3
 2998   112 06 0 0 2 0     928   112 06 0 0 2 0    2998    -4 06 0 0 2 0     928    -4 06 0 0 2 0  3
 2998    -4 06 0 0 2 0     890    -4 06 0 0 2 0    2998  -230 06 0 0 2 0     890  -230 06 0 0 2 0  3
 2998  -230 06 0 0 2 0     666  -230 06 0 0 2 0    2998  -634 06 0 0 2 0     666  -634 06 0 0 2 0  3
-1244   870 69 0 0 2 0   -1676   888 69 0 0 2 0   -1220   512 69 0 0 2 0   -1650   512 69 0 0 2 0  1
-1486   512 69 0 0 2 0   -1650   512 69 0 0 2 0   -1486   470 69 0 0 2 0   -1646   470 69 0 0 2 0  1
-1544   470 69 0 0 2 0   -1650   470 69 0 0 2 0   -1544   428 69 0 0 2 0   -1650   428 69 0 0 2 0  1
-1578   428 69 0 0 2 0   -1650   428 69 0 0 2 0   -1578   298 69 0 0 2 0   -1650   298 69 0 0 2 0  1
  928   112 06 0 0 2 0     892   112 06 0 0 2 0     928    70 06 0 0 2 0     892    70 06 0 0 2 0  3
